ds,method,split_number,normalized
28_gs,RandomForest,5,0.9634523511945776
28_gs,RandomForest,6,0.9712897218812092
28_gs,RandomForest,7,0.9729677126381517
28_gs,RandomForest,8,0.9701342424283681
28_gs,RandomForest,9,0.9533753995384433
28_gs,SVR,0,0.06020562830390641
28_gs,SVR,1,0.15615105119176853
28_gs,SVR,2,0.0
28_gs,SVR,3,0.0
28_gs,SVR,4,0.0
28_gs,SVR,5,0.20968247588953692
28_gs,SVR,6,0.0
28_gs,SVR,7,0.0
28_gs,SVR,8,0.08315591221091789
28_gs,SVR,9,0.04582765375967823
28_gs,MLP,0,1.0
28_gs,MLP,1,1.0
28_gs,MLP,2,1.0
28_gs,MLP,3,1.0
28_gs,MLP,4,1.0
28_gs,MLP,5,1.0
28_gs,MLP,6,1.0
28_gs,MLP,7,1.0
28_gs,MLP,8,1.0
28_gs,MLP,9,1.0
28_gs,XGBoost,0,0.9346275608885148
28_gs,XGBoost,1,0.9096023118142598
28_gs,XGBoost,2,0.9495296253963421
28_gs,XGBoost,3,0.9406122717615015
28_gs,XGBoost,4,0.9373718173866571
28_gs,XGBoost,5,0.940389888385943
28_gs,XGBoost,6,0.9403188222716122
28_gs,XGBoost,7,0.9331376369325902
28_gs,XGBoost,8,0.9297488372667962
28_gs,XGBoost,9,0.9012966662833457
28_gs,LightGBM,0,0.9495235407431779
28_gs,LightGBM,1,0.9315560242968437
28_gs,LightGBM,2,0.9528072593133138
28_gs,LightGBM,3,0.9625543719659904
28_gs,LightGBM,4,0.9538939942099042
28_gs,LightGBM,5,0.9490877728013631
28_gs,LightGBM,6,0.9619806293984015
28_gs,LightGBM,7,0.9653118782671426
28_gs,LightGBM,8,0.9517605562528657
28_gs,LightGBM,9,0.9433295026987948
28_gs,CatBoost,0,0.9310756616657098
28_gs,CatBoost,1,0.9335885020915311
28_gs,CatBoost,2,0.9677516429121308
28_gs,CatBoost,3,0.9532972286804677
28_gs,CatBoost,4,0.9419855358783806
28_gs,CatBoost,5,0.940253956517931
28_gs,CatBoost,6,0.930369860978716
28_gs,CatBoost,7,0.9391670109595054
28_gs,CatBoost,8,0.9169181941160818
28_gs,CatBoost,9,0.9391524090285888
28_gs,TabPFNReg,0,0.923876017819474
28_gs,TabPFNReg,1,0.9463457363239631
28_gs,TabPFNReg,2,0.9512039307877074
28_gs,TabPFNReg,3,0.8859285523225501
28_gs,TabPFNReg,4,0.928544322752879
28_gs,TabPFNReg,5,0.9570266249519448
28_gs,TabPFNReg,6,0.9278657838250126
28_gs,TabPFNReg,7,0.9061264216420793
28_gs,TabPFNReg,8,0.9688178100595185
28_gs,TabPFNReg,9,0.9549345232131836
29_yahoo,Linear,0,0.9999752327132491
29_yahoo,Linear,1,1.0
29_yahoo,Linear,2,0.9994687722036295
29_yahoo,Linear,3,0.9999738928171057
29_yahoo,Linear,4,0.9997498844426816
29_yahoo,Linear,5,0.9999412070390875
29_yahoo,Linear,6,0.9999290913045681
29_yahoo,Linear,7,0.999645358855416
29_yahoo,Linear,8,0.9997184825694376
29_yahoo,Linear,9,1.0
29_yahoo,Ridge,0,0.9999864410045843
29_yahoo,Ridge,1,0.9998103611056479
29_yahoo,Ridge,2,0.9994156818463079
29_yahoo,Ridge,3,0.9997613577312977
29_yahoo,Ridge,4,0.9998131912769338
29_yahoo,Ridge,5,1.0
29_yahoo,Ridge,6,1.0
29_yahoo,Ridge,7,0.9996723622637035
29_yahoo,Ridge,8,0.9997336732959926
29_yahoo,Ridge,9,0.9999633004255959
29_yahoo,Lasso,0,1.0
29_yahoo,Lasso,1,0.9999573864893226
29_yahoo,Lasso,2,0.9994492809230321
29_yahoo,Lasso,3,0.9999626266600596
29_yahoo,Lasso,4,0.999798334580354
29_yahoo,Lasso,5,0.999999785929179
29_yahoo,Lasso,6,0.9999836037621717
29_yahoo,Lasso,7,0.9996711507557607
29_yahoo,Lasso,8,0.9997293490242002
29_yahoo,Lasso,9,0.9999920796241315
29_yahoo,ElasticNet,0,0.9858299600222785
29_yahoo,ElasticNet,1,0.985503926284859
29_yahoo,ElasticNet,2,0.9847305581521599
29_yahoo,ElasticNet,3,0.9867113287802044
29_yahoo,ElasticNet,4,0.9856096840114813
29_yahoo,ElasticNet,5,0.9834267636432026
29_yahoo,ElasticNet,6,0.9857794709667186
29_yahoo,ElasticNet,7,0.985875848286542
29_yahoo,ElasticNet,8,0.9872478382215572
